,iter,method,num_tweets_tested,num_tweets_predicted_right,real_acc,adj_acc
6695,1341,MultinomialNB CountVectorizer,64,2.0,0.03125,0.38
6696,1341,SGDClassifier,64,1.0,0.015625,0.37
6697,1341,PassiveAggressiveClassifier: C = 0.01,64,1.0,0.015625,0.37
6698,1341,MultinomialNB TfidfVectorizer,64,0.0,0.0,0.36
6699,1341,LinearSVC: C = 0,64,3.0,0.046875,0.39
6700,1342,MultinomialNB CountVectorizer,67,2.0,0.029850746268656716,0.35
6701,1342,SGDClassifier,67,2.0,0.029850746268656716,0.35
6702,1342,PassiveAggressiveClassifier: C = 0.01,67,2.0,0.029850746268656716,0.35
6703,1342,MultinomialNB TfidfVectorizer,67,0.0,0.0,0.33
6704,1342,LinearSVC: C = 0,67,2.0,0.029850746268656716,0.35
6705,1343,MultinomialNB CountVectorizer,67,0.0,0.0,0.33
6706,1343,SGDClassifier,67,0.0,0.0,0.33
6707,1343,PassiveAggressiveClassifier: C = 0.01,67,0.0,0.0,0.33
6708,1343,MultinomialNB TfidfVectorizer,67,0.0,0.0,0.33
6709,1343,LinearSVC: C = 0,67,1.0,0.014925373134328358,0.34
6710,1344,MultinomialNB CountVectorizer,69,2.0,0.028985507246376812,0.33
6711,1344,SGDClassifier,69,0.0,0.0,0.31
6712,1344,PassiveAggressiveClassifier: C = 0.01,69,0.0,0.0,0.31
6713,1344,MultinomialNB TfidfVectorizer,69,0.0,0.0,0.31
6714,1344,LinearSVC: C = 0,69,1.0,0.014492753623188406,0.32
6715,1345,MultinomialNB CountVectorizer,76,1.0,0.013157894736842105,0.25
6716,1345,SGDClassifier,76,0.0,0.0,0.24
6717,1345,PassiveAggressiveClassifier: C = 0.01,76,0.0,0.0,0.24
6718,1345,MultinomialNB TfidfVectorizer,76,0.0,0.0,0.24
6719,1345,LinearSVC: C = 0,76,0.0,0.0,0.24
6720,1346,MultinomialNB CountVectorizer,75,1.0,0.013333333333333334,0.26
6721,1346,SGDClassifier,75,0.0,0.0,0.25
6722,1346,PassiveAggressiveClassifier: C = 0.01,75,0.0,0.0,0.25
6723,1346,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
6724,1346,LinearSVC: C = 0,75,0.0,0.0,0.25
6725,1347,MultinomialNB CountVectorizer,79,1.0,0.012658227848101266,0.22
6726,1347,SGDClassifier,79,0.0,0.0,0.21
6727,1347,PassiveAggressiveClassifier: C = 0.01,79,0.0,0.0,0.21
6728,1347,MultinomialNB TfidfVectorizer,79,0.0,0.0,0.21
6729,1347,LinearSVC: C = 0,79,1.0,0.012658227848101266,0.22
6730,1348,MultinomialNB CountVectorizer,67,2.0,0.029850746268656716,0.35
6731,1348,SGDClassifier,67,0.0,0.0,0.33
6732,1348,PassiveAggressiveClassifier: C = 0.01,67,0.0,0.0,0.33
6733,1348,MultinomialNB TfidfVectorizer,67,0.0,0.0,0.33
6734,1348,LinearSVC: C = 0,67,1.0,0.014925373134328358,0.34
6735,1349,MultinomialNB CountVectorizer,71,1.0,0.014084507042253521,0.3
6736,1349,SGDClassifier,71,1.0,0.014084507042253521,0.3
6737,1349,PassiveAggressiveClassifier: C = 0.01,71,1.0,0.014084507042253521,0.3
6738,1349,MultinomialNB TfidfVectorizer,71,0.0,0.0,0.29
6739,1349,LinearSVC: C = 0,71,2.0,0.028169014084507043,0.31
6740,1350,MultinomialNB CountVectorizer,82,0.0,0.0,0.18
6741,1350,SGDClassifier,82,0.0,0.0,0.18
6742,1350,PassiveAggressiveClassifier: C = 0.01,82,0.0,0.0,0.18
6743,1350,MultinomialNB TfidfVectorizer,82,0.0,0.0,0.18
6744,1350,LinearSVC: C = 0,82,1.0,0.012195121951219513,0.19
6745,1351,MultinomialNB CountVectorizer,87,4.0,0.04597701149425287,0.17
6746,1351,SGDClassifier,87,3.0,0.034482758620689655,0.16
6747,1351,PassiveAggressiveClassifier: C = 0.01,87,2.0,0.022988505747126436,0.15
6748,1351,MultinomialNB TfidfVectorizer,87,0.0,0.0,0.13
6749,1351,LinearSVC: C = 0,87,3.0,0.034482758620689655,0.16
6750,1352,MultinomialNB CountVectorizer,83,2.0,0.024096385542168676,0.19
6751,1352,SGDClassifier,83,0.0,0.0,0.17
6752,1352,PassiveAggressiveClassifier: C = 0.01,83,0.0,0.0,0.17
6753,1352,MultinomialNB TfidfVectorizer,83,0.0,0.0,0.17
6754,1352,LinearSVC: C = 0,83,1.0,0.012048192771084338,0.18
6755,1353,MultinomialNB CountVectorizer,83,2.0,0.024096385542168676,0.19
6756,1353,SGDClassifier,83,1.0,0.012048192771084338,0.18
6757,1353,PassiveAggressiveClassifier: C = 0.01,83,1.0,0.012048192771084338,0.18
6758,1353,MultinomialNB TfidfVectorizer,83,0.0,0.0,0.17
6759,1353,LinearSVC: C = 0,83,1.0,0.012048192771084338,0.18
6760,1354,MultinomialNB CountVectorizer,79,4.0,0.05063291139240506,0.25
6761,1354,SGDClassifier,79,0.0,0.0,0.21
6762,1354,PassiveAggressiveClassifier: C = 0.01,79,0.0,0.0,0.21
6763,1354,MultinomialNB TfidfVectorizer,79,0.0,0.0,0.21
6764,1354,LinearSVC: C = 0,79,0.0,0.0,0.21
6765,1355,MultinomialNB CountVectorizer,79,4.0,0.05063291139240506,0.25
6766,1355,SGDClassifier,79,0.0,0.0,0.21
6767,1355,PassiveAggressiveClassifier: C = 0.01,79,0.0,0.0,0.21
6768,1355,MultinomialNB TfidfVectorizer,79,0.0,0.0,0.21
6769,1355,LinearSVC: C = 0,79,1.0,0.012658227848101266,0.22
6770,1356,MultinomialNB CountVectorizer,76,1.0,0.013157894736842105,0.25
6771,1356,SGDClassifier,76,1.0,0.013157894736842105,0.25
6772,1356,PassiveAggressiveClassifier: C = 0.01,76,1.0,0.013157894736842105,0.25
6773,1356,MultinomialNB TfidfVectorizer,76,0.0,0.0,0.24
6774,1356,LinearSVC: C = 0,76,1.0,0.013157894736842105,0.25
6775,1357,MultinomialNB CountVectorizer,69,4.0,0.057971014492753624,0.35
6776,1357,SGDClassifier,69,0.0,0.0,0.31
6777,1357,PassiveAggressiveClassifier: C = 0.01,69,0.0,0.0,0.31
6778,1357,MultinomialNB TfidfVectorizer,69,0.0,0.0,0.31
6779,1357,LinearSVC: C = 0,69,3.0,0.043478260869565216,0.34
6780,1358,MultinomialNB CountVectorizer,71,1.0,0.014084507042253521,0.3
6781,1358,SGDClassifier,71,1.0,0.014084507042253521,0.3
6782,1358,PassiveAggressiveClassifier: C = 0.01,71,0.0,0.0,0.29
6783,1358,MultinomialNB TfidfVectorizer,71,0.0,0.0,0.29
6784,1358,LinearSVC: C = 0,71,0.0,0.0,0.29
6785,1359,MultinomialNB CountVectorizer,67,2.0,0.029850746268656716,0.35
6786,1359,SGDClassifier,67,0.0,0.0,0.33
6787,1359,PassiveAggressiveClassifier: C = 0.01,67,0.0,0.0,0.33
6788,1359,MultinomialNB TfidfVectorizer,67,0.0,0.0,0.33
6789,1359,LinearSVC: C = 0,67,0.0,0.0,0.33
6790,1360,MultinomialNB CountVectorizer,68,1.0,0.014705882352941176,0.33
6791,1360,SGDClassifier,68,0.0,0.0,0.32
6792,1360,PassiveAggressiveClassifier: C = 0.01,68,0.0,0.0,0.32
6793,1360,MultinomialNB TfidfVectorizer,68,0.0,0.0,0.32
6794,1360,LinearSVC: C = 0,68,1.0,0.014705882352941176,0.33
6795,1361,MultinomialNB CountVectorizer,84,2.0,0.023809523809523808,0.18
6796,1361,SGDClassifier,84,1.0,0.011904761904761904,0.17
6797,1361,PassiveAggressiveClassifier: C = 0.01,84,1.0,0.011904761904761904,0.17
6798,1361,MultinomialNB TfidfVectorizer,84,0.0,0.0,0.16
6799,1361,LinearSVC: C = 0,84,1.0,0.011904761904761904,0.17
6800,1362,MultinomialNB CountVectorizer,74,1.0,0.013513513513513514,0.27
6801,1362,SGDClassifier,74,0.0,0.0,0.26
6802,1362,PassiveAggressiveClassifier: C = 0.01,74,0.0,0.0,0.26
6803,1362,MultinomialNB TfidfVectorizer,74,0.0,0.0,0.26
6804,1362,LinearSVC: C = 0,74,0.0,0.0,0.26
6805,1363,MultinomialNB CountVectorizer,75,1.0,0.013333333333333334,0.26
6806,1363,SGDClassifier,75,1.0,0.013333333333333334,0.26
6807,1363,PassiveAggressiveClassifier: C = 0.01,75,1.0,0.013333333333333334,0.26
6808,1363,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
6809,1363,LinearSVC: C = 0,75,1.0,0.013333333333333334,0.26
6810,1364,MultinomialNB CountVectorizer,74,3.0,0.04054054054054054,0.29
6811,1364,SGDClassifier,74,3.0,0.04054054054054054,0.29
6812,1364,PassiveAggressiveClassifier: C = 0.01,74,1.0,0.013513513513513514,0.27
6813,1364,MultinomialNB TfidfVectorizer,74,0.0,0.0,0.26
6814,1364,LinearSVC: C = 0,74,4.0,0.05405405405405406,0.3
6815,1365,MultinomialNB CountVectorizer,76,3.0,0.039473684210526314,0.27
6816,1365,SGDClassifier,76,0.0,0.0,0.24
6817,1365,PassiveAggressiveClassifier: C = 0.01,76,1.0,0.013157894736842105,0.25
6818,1365,MultinomialNB TfidfVectorizer,76,0.0,0.0,0.24
6819,1365,LinearSVC: C = 0,76,4.0,0.05263157894736842,0.28
6820,1366,MultinomialNB CountVectorizer,73,0.0,0.0,0.27
6821,1366,SGDClassifier,73,0.0,0.0,0.27
6822,1366,PassiveAggressiveClassifier: C = 0.01,73,0.0,0.0,0.27
6823,1366,MultinomialNB TfidfVectorizer,73,0.0,0.0,0.27
6824,1366,LinearSVC: C = 0,73,0.0,0.0,0.27
6825,1367,MultinomialNB CountVectorizer,67,0.0,0.0,0.33
6826,1367,SGDClassifier,67,1.0,0.014925373134328358,0.34
6827,1367,PassiveAggressiveClassifier: C = 0.01,67,1.0,0.014925373134328358,0.34
6828,1367,MultinomialNB TfidfVectorizer,67,0.0,0.0,0.33
6829,1367,LinearSVC: C = 0,67,1.0,0.014925373134328358,0.34
6830,1368,MultinomialNB CountVectorizer,67,0.0,0.0,0.33
6831,1368,SGDClassifier,67,0.0,0.0,0.33
6832,1368,PassiveAggressiveClassifier: C = 0.01,67,0.0,0.0,0.33
6833,1368,MultinomialNB TfidfVectorizer,67,0.0,0.0,0.33
6834,1368,LinearSVC: C = 0,67,0.0,0.0,0.33
6835,1369,MultinomialNB CountVectorizer,62,0.0,0.0,0.38
6836,1369,SGDClassifier,62,0.0,0.0,0.38
6837,1369,PassiveAggressiveClassifier: C = 0.01,62,0.0,0.0,0.38
6838,1369,MultinomialNB TfidfVectorizer,62,0.0,0.0,0.38
6839,1369,LinearSVC: C = 0,62,0.0,0.0,0.38
6840,1370,MultinomialNB CountVectorizer,71,0.0,0.0,0.29
6841,1370,SGDClassifier,71,0.0,0.0,0.29
6842,1370,PassiveAggressiveClassifier: C = 0.01,71,0.0,0.0,0.29
6843,1370,MultinomialNB TfidfVectorizer,71,0.0,0.0,0.29
6844,1370,LinearSVC: C = 0,71,2.0,0.028169014084507043,0.31
6845,1371,MultinomialNB CountVectorizer,74,4.0,0.05405405405405406,0.3
6846,1371,SGDClassifier,74,0.0,0.0,0.26
6847,1371,PassiveAggressiveClassifier: C = 0.01,74,0.0,0.0,0.26
6848,1371,MultinomialNB TfidfVectorizer,74,0.0,0.0,0.26
6849,1371,LinearSVC: C = 0,74,2.0,0.02702702702702703,0.28
6850,1372,MultinomialNB CountVectorizer,55,3.0,0.05454545454545454,0.48
6851,1372,SGDClassifier,55,0.0,0.0,0.45
6852,1372,PassiveAggressiveClassifier: C = 0.01,55,0.0,0.0,0.45
6853,1372,MultinomialNB TfidfVectorizer,55,0.0,0.0,0.45
6854,1372,LinearSVC: C = 0,55,1.0,0.01818181818181818,0.46
6855,1373,MultinomialNB CountVectorizer,62,0.0,0.0,0.38
6856,1373,SGDClassifier,62,0.0,0.0,0.38
6857,1373,PassiveAggressiveClassifier: C = 0.01,62,1.0,0.016129032258064516,0.39
6858,1373,MultinomialNB TfidfVectorizer,62,0.0,0.0,0.38
6859,1373,LinearSVC: C = 0,62,0.0,0.0,0.38
6860,1374,MultinomialNB CountVectorizer,55,1.0,0.01818181818181818,0.46
6861,1374,SGDClassifier,55,0.0,0.0,0.45
6862,1374,PassiveAggressiveClassifier: C = 0.01,55,0.0,0.0,0.45
6863,1374,MultinomialNB TfidfVectorizer,55,0.0,0.0,0.45
6864,1374,LinearSVC: C = 0,55,1.0,0.01818181818181818,0.46
6865,1375,MultinomialNB CountVectorizer,69,0.0,0.0,0.31
6866,1375,SGDClassifier,69,0.0,0.0,0.31
6867,1375,PassiveAggressiveClassifier: C = 0.01,69,0.0,0.0,0.31
6868,1375,MultinomialNB TfidfVectorizer,69,0.0,0.0,0.31
6869,1375,LinearSVC: C = 0,69,2.0,0.028985507246376812,0.33
6870,1376,MultinomialNB CountVectorizer,76,2.0,0.02631578947368421,0.26
6871,1376,SGDClassifier,76,0.0,0.0,0.24
6872,1376,PassiveAggressiveClassifier: C = 0.01,76,0.0,0.0,0.24
6873,1376,MultinomialNB TfidfVectorizer,76,0.0,0.0,0.24
6874,1376,LinearSVC: C = 0,76,1.0,0.013157894736842105,0.25
6875,1377,MultinomialNB CountVectorizer,76,0.0,0.0,0.24
6876,1377,SGDClassifier,76,0.0,0.0,0.24
6877,1377,PassiveAggressiveClassifier: C = 0.01,76,0.0,0.0,0.24
6878,1377,MultinomialNB TfidfVectorizer,76,0.0,0.0,0.24
6879,1377,LinearSVC: C = 0,76,0.0,0.0,0.24
6880,1378,MultinomialNB CountVectorizer,78,1.0,0.01282051282051282,0.23
6881,1378,SGDClassifier,78,1.0,0.01282051282051282,0.23
6882,1378,PassiveAggressiveClassifier: C = 0.01,78,0.0,0.0,0.22
6883,1378,MultinomialNB TfidfVectorizer,78,0.0,0.0,0.22
6884,1378,LinearSVC: C = 0,78,1.0,0.01282051282051282,0.23
6885,1379,MultinomialNB CountVectorizer,87,3.0,0.034482758620689655,0.16
6886,1379,SGDClassifier,87,0.0,0.0,0.13
6887,1379,PassiveAggressiveClassifier: C = 0.01,87,0.0,0.0,0.13
6888,1379,MultinomialNB TfidfVectorizer,87,0.0,0.0,0.13
6889,1379,LinearSVC: C = 0,87,1.0,0.011494252873563218,0.14
6890,1380,MultinomialNB CountVectorizer,77,2.0,0.025974025974025976,0.25
6891,1380,SGDClassifier,77,0.0,0.0,0.23
6892,1380,PassiveAggressiveClassifier: C = 0.01,77,0.0,0.0,0.23
6893,1380,MultinomialNB TfidfVectorizer,77,0.0,0.0,0.23
6894,1380,LinearSVC: C = 0,77,2.0,0.025974025974025976,0.25
6895,1381,MultinomialNB CountVectorizer,79,1.0,0.012658227848101266,0.22
6896,1381,SGDClassifier,79,0.0,0.0,0.21
6897,1381,PassiveAggressiveClassifier: C = 0.01,79,0.0,0.0,0.21
6898,1381,MultinomialNB TfidfVectorizer,79,0.0,0.0,0.21
6899,1381,LinearSVC: C = 0,79,0.0,0.0,0.21
6900,1382,MultinomialNB CountVectorizer,88,3.0,0.03409090909090909,0.15
6901,1382,SGDClassifier,88,1.0,0.011363636363636364,0.13
6902,1382,PassiveAggressiveClassifier: C = 0.01,88,0.0,0.0,0.12
6903,1382,MultinomialNB TfidfVectorizer,88,0.0,0.0,0.12
6904,1382,LinearSVC: C = 0,88,2.0,0.022727272727272728,0.14
6905,1383,MultinomialNB CountVectorizer,89,0.0,0.0,0.11
6906,1383,SGDClassifier,89,0.0,0.0,0.11
6907,1383,PassiveAggressiveClassifier: C = 0.01,89,0.0,0.0,0.11
6908,1383,MultinomialNB TfidfVectorizer,89,0.0,0.0,0.11
6909,1383,LinearSVC: C = 0,89,0.0,0.0,0.11
6910,1384,MultinomialNB CountVectorizer,88,2.0,0.022727272727272728,0.14
6911,1384,SGDClassifier,88,0.0,0.0,0.12
6912,1384,PassiveAggressiveClassifier: C = 0.01,88,0.0,0.0,0.12
6913,1384,MultinomialNB TfidfVectorizer,88,0.0,0.0,0.12
6914,1384,LinearSVC: C = 0,88,0.0,0.0,0.12
6915,1385,MultinomialNB CountVectorizer,79,0.0,0.0,0.21
6916,1385,SGDClassifier,79,0.0,0.0,0.21
6917,1385,PassiveAggressiveClassifier: C = 0.01,79,0.0,0.0,0.21
6918,1385,MultinomialNB TfidfVectorizer,79,0.0,0.0,0.21
6919,1385,LinearSVC: C = 0,79,0.0,0.0,0.21
6920,1386,MultinomialNB CountVectorizer,78,1.0,0.01282051282051282,0.23
6921,1386,SGDClassifier,78,0.0,0.0,0.22
6922,1386,PassiveAggressiveClassifier: C = 0.01,78,0.0,0.0,0.22
6923,1386,MultinomialNB TfidfVectorizer,78,0.0,0.0,0.22
6924,1386,LinearSVC: C = 0,78,0.0,0.0,0.22
6925,1387,MultinomialNB CountVectorizer,81,1.0,0.012345679012345678,0.2
6926,1387,SGDClassifier,81,1.0,0.012345679012345678,0.2
6927,1387,PassiveAggressiveClassifier: C = 0.01,81,0.0,0.0,0.19
6928,1387,MultinomialNB TfidfVectorizer,81,0.0,0.0,0.19
6929,1387,LinearSVC: C = 0,81,1.0,0.012345679012345678,0.2
6930,1388,MultinomialNB CountVectorizer,77,0.0,0.0,0.23
6931,1388,SGDClassifier,77,0.0,0.0,0.23
6932,1388,PassiveAggressiveClassifier: C = 0.01,77,0.0,0.0,0.23
6933,1388,MultinomialNB TfidfVectorizer,77,0.0,0.0,0.23
6934,1388,LinearSVC: C = 0,77,0.0,0.0,0.23
6935,1389,MultinomialNB CountVectorizer,77,0.0,0.0,0.23
6936,1389,SGDClassifier,77,0.0,0.0,0.23
6937,1389,PassiveAggressiveClassifier: C = 0.01,77,0.0,0.0,0.23
6938,1389,MultinomialNB TfidfVectorizer,77,0.0,0.0,0.23
6939,1389,LinearSVC: C = 0,77,0.0,0.0,0.23
6940,1390,MultinomialNB CountVectorizer,64,3.0,0.046875,0.39
6941,1390,SGDClassifier,64,0.0,0.0,0.36
6942,1390,PassiveAggressiveClassifier: C = 0.01,64,0.0,0.0,0.36
6943,1390,MultinomialNB TfidfVectorizer,64,0.0,0.0,0.36
6944,1390,LinearSVC: C = 0,64,0.0,0.0,0.36
6945,1391,MultinomialNB CountVectorizer,62,2.0,0.03225806451612903,0.4
6946,1391,SGDClassifier,62,1.0,0.016129032258064516,0.39
6947,1391,PassiveAggressiveClassifier: C = 0.01,62,1.0,0.016129032258064516,0.39
6948,1391,MultinomialNB TfidfVectorizer,62,0.0,0.0,0.38
6949,1391,LinearSVC: C = 0,62,1.0,0.016129032258064516,0.39
6950,1392,MultinomialNB CountVectorizer,78,1.0,0.01282051282051282,0.23
6951,1392,SGDClassifier,78,2.0,0.02564102564102564,0.24
6952,1392,PassiveAggressiveClassifier: C = 0.01,78,2.0,0.02564102564102564,0.24
6953,1392,MultinomialNB TfidfVectorizer,78,0.0,0.0,0.22
6954,1392,LinearSVC: C = 0,78,1.0,0.01282051282051282,0.23
6955,1393,MultinomialNB CountVectorizer,76,2.0,0.02631578947368421,0.26
6956,1393,SGDClassifier,76,0.0,0.0,0.24
6957,1393,PassiveAggressiveClassifier: C = 0.01,76,0.0,0.0,0.24
6958,1393,MultinomialNB TfidfVectorizer,76,0.0,0.0,0.24
6959,1393,LinearSVC: C = 0,76,2.0,0.02631578947368421,0.26
6960,1394,MultinomialNB CountVectorizer,84,1.0,0.011904761904761904,0.17
6961,1394,SGDClassifier,84,1.0,0.011904761904761904,0.17
6962,1394,PassiveAggressiveClassifier: C = 0.01,84,0.0,0.0,0.16
6963,1394,MultinomialNB TfidfVectorizer,84,0.0,0.0,0.16
6964,1394,LinearSVC: C = 0,84,1.0,0.011904761904761904,0.17
6965,1395,MultinomialNB CountVectorizer,75,2.0,0.02666666666666667,0.27
6966,1395,SGDClassifier,75,0.0,0.0,0.25
6967,1395,PassiveAggressiveClassifier: C = 0.01,75,0.0,0.0,0.25
6968,1395,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
6969,1395,LinearSVC: C = 0,75,1.0,0.013333333333333334,0.26
6970,1396,MultinomialNB CountVectorizer,73,0.0,0.0,0.27
6971,1396,SGDClassifier,73,0.0,0.0,0.27
6972,1396,PassiveAggressiveClassifier: C = 0.01,73,0.0,0.0,0.27
6973,1396,MultinomialNB TfidfVectorizer,73,0.0,0.0,0.27
6974,1396,LinearSVC: C = 0,73,0.0,0.0,0.27
6975,1397,MultinomialNB CountVectorizer,77,1.0,0.012987012987012988,0.24
6976,1397,SGDClassifier,77,0.0,0.0,0.23
6977,1397,PassiveAggressiveClassifier: C = 0.01,77,0.0,0.0,0.23
6978,1397,MultinomialNB TfidfVectorizer,77,0.0,0.0,0.23
6979,1397,LinearSVC: C = 0,77,0.0,0.0,0.23
6980,1398,MultinomialNB CountVectorizer,74,0.0,0.0,0.26
6981,1398,SGDClassifier,74,0.0,0.0,0.26
6982,1398,PassiveAggressiveClassifier: C = 0.01,74,0.0,0.0,0.26
6983,1398,MultinomialNB TfidfVectorizer,74,0.0,0.0,0.26
6984,1398,LinearSVC: C = 0,74,1.0,0.013513513513513514,0.27
6985,1399,MultinomialNB CountVectorizer,72,2.0,0.027777777777777776,0.3
6986,1399,SGDClassifier,72,3.0,0.041666666666666664,0.31
6987,1399,PassiveAggressiveClassifier: C = 0.01,72,3.0,0.041666666666666664,0.31
6988,1399,MultinomialNB TfidfVectorizer,72,0.0,0.0,0.28
6989,1399,LinearSVC: C = 0,72,4.0,0.05555555555555555,0.32
6990,1400,MultinomialNB CountVectorizer,67,0.0,0.0,0.33
6991,1400,SGDClassifier,67,0.0,0.0,0.33
6992,1400,PassiveAggressiveClassifier: C = 0.01,67,0.0,0.0,0.33
6993,1400,MultinomialNB TfidfVectorizer,67,0.0,0.0,0.33
6994,1400,LinearSVC: C = 0,67,1.0,0.014925373134328358,0.34
6995,1401,MultinomialNB CountVectorizer,70,3.0,0.04285714285714286,0.33
6996,1401,SGDClassifier,70,1.0,0.014285714285714285,0.31
6997,1401,PassiveAggressiveClassifier: C = 0.01,70,1.0,0.014285714285714285,0.31
6998,1401,MultinomialNB TfidfVectorizer,70,0.0,0.0,0.3
6999,1401,LinearSVC: C = 0,70,0.0,0.0,0.3
7000,1402,MultinomialNB CountVectorizer,78,1.0,0.01282051282051282,0.23
7001,1402,SGDClassifier,78,1.0,0.01282051282051282,0.23
7002,1402,PassiveAggressiveClassifier: C = 0.01,78,1.0,0.01282051282051282,0.23
7003,1402,MultinomialNB TfidfVectorizer,78,1.0,0.01282051282051282,0.23
7004,1402,LinearSVC: C = 0,78,1.0,0.01282051282051282,0.23
7005,1403,MultinomialNB CountVectorizer,65,1.0,0.015384615384615385,0.36
7006,1403,SGDClassifier,65,0.0,0.0,0.35
7007,1403,PassiveAggressiveClassifier: C = 0.01,65,0.0,0.0,0.35
7008,1403,MultinomialNB TfidfVectorizer,65,0.0,0.0,0.35
7009,1403,LinearSVC: C = 0,65,2.0,0.03076923076923077,0.37
7010,1404,MultinomialNB CountVectorizer,58,1.0,0.017241379310344827,0.43
7011,1404,SGDClassifier,58,0.0,0.0,0.42
7012,1404,PassiveAggressiveClassifier: C = 0.01,58,0.0,0.0,0.42
7013,1404,MultinomialNB TfidfVectorizer,58,0.0,0.0,0.42
7014,1404,LinearSVC: C = 0,58,0.0,0.0,0.42
7015,1405,MultinomialNB CountVectorizer,57,1.0,0.017543859649122806,0.44
7016,1405,SGDClassifier,57,0.0,0.0,0.43
7017,1405,PassiveAggressiveClassifier: C = 0.01,57,0.0,0.0,0.43
7018,1405,MultinomialNB TfidfVectorizer,57,0.0,0.0,0.43
7019,1405,LinearSVC: C = 0,57,0.0,0.0,0.43
7020,1406,MultinomialNB CountVectorizer,75,2.0,0.02666666666666667,0.27
7021,1406,SGDClassifier,75,0.0,0.0,0.25
7022,1406,PassiveAggressiveClassifier: C = 0.01,75,0.0,0.0,0.25
7023,1406,MultinomialNB TfidfVectorizer,75,0.0,0.0,0.25
7024,1406,LinearSVC: C = 0,75,0.0,0.0,0.25
7025,1407,MultinomialNB CountVectorizer,79,1.0,0.012658227848101266,0.22
7026,1407,SGDClassifier,79,0.0,0.0,0.21
7027,1407,PassiveAggressiveClassifier: C = 0.01,79,0.0,0.0,0.21
7028,1407,MultinomialNB TfidfVectorizer,79,0.0,0.0,0.21
7029,1407,LinearSVC: C = 0,79,0.0,0.0,0.21
7030,1408,MultinomialNB CountVectorizer,81,3.0,0.037037037037037035,0.22
7031,1408,SGDClassifier,81,0.0,0.0,0.19
7032,1408,PassiveAggressiveClassifier: C = 0.01,81,0.0,0.0,0.19
7033,1408,MultinomialNB TfidfVectorizer,81,0.0,0.0,0.19
7034,1408,LinearSVC: C = 0,81,1.0,0.012345679012345678,0.2
7035,1409,MultinomialNB CountVectorizer,78,2.0,0.02564102564102564,0.24
7036,1409,SGDClassifier,78,1.0,0.01282051282051282,0.23
7037,1409,PassiveAggressiveClassifier: C = 0.01,78,0.0,0.0,0.22
7038,1409,MultinomialNB TfidfVectorizer,78,0.0,0.0,0.22
7039,1409,LinearSVC: C = 0,78,1.0,0.01282051282051282,0.23
7040,1410,MultinomialNB CountVectorizer,79,2.0,0.02531645569620253,0.23
7041,1410,SGDClassifier,79,0.0,0.0,0.21
7042,1410,PassiveAggressiveClassifier: C = 0.01,79,0.0,0.0,0.21
7043,1410,MultinomialNB TfidfVectorizer,79,0.0,0.0,0.21
7044,1410,LinearSVC: C = 0,79,1.0,0.012658227848101266,0.22
7045,1411,MultinomialNB CountVectorizer,76,0.0,0.0,0.24
7046,1411,SGDClassifier,76,0.0,0.0,0.24
7047,1411,PassiveAggressiveClassifier: C = 0.01,76,0.0,0.0,0.24
7048,1411,MultinomialNB TfidfVectorizer,76,0.0,0.0,0.24
7049,1411,LinearSVC: C = 0,76,0.0,0.0,0.24
7050,1412,MultinomialNB CountVectorizer,77,0.0,0.0,0.23
7051,1412,SGDClassifier,77,0.0,0.0,0.23
7052,1412,PassiveAggressiveClassifier: C = 0.01,77,0.0,0.0,0.23
7053,1412,MultinomialNB TfidfVectorizer,77,0.0,0.0,0.23
7054,1412,LinearSVC: C = 0,77,0.0,0.0,0.23
7055,1413,MultinomialNB CountVectorizer,83,3.0,0.03614457831325301,0.2
7056,1413,SGDClassifier,83,0.0,0.0,0.17
7057,1413,PassiveAggressiveClassifier: C = 0.01,83,0.0,0.0,0.17
7058,1413,MultinomialNB TfidfVectorizer,83,0.0,0.0,0.17
7059,1413,LinearSVC: C = 0,83,0.0,0.0,0.17
7060,1414,MultinomialNB CountVectorizer,83,3.0,0.03614457831325301,0.2
7061,1414,SGDClassifier,83,0.0,0.0,0.17
7062,1414,PassiveAggressiveClassifier: C = 0.01,83,0.0,0.0,0.17
7063,1414,MultinomialNB TfidfVectorizer,83,0.0,0.0,0.17
7064,1414,LinearSVC: C = 0,83,0.0,0.0,0.17
7065,1415,MultinomialNB CountVectorizer,89,1.0,0.011235955056179775,0.12
7066,1415,SGDClassifier,89,0.0,0.0,0.11
7067,1415,PassiveAggressiveClassifier: C = 0.01,89,0.0,0.0,0.11
7068,1415,MultinomialNB TfidfVectorizer,89,0.0,0.0,0.11
7069,1415,LinearSVC: C = 0,89,1.0,0.011235955056179775,0.12
7070,1416,MultinomialNB CountVectorizer,77,0.0,0.0,0.23
7071,1416,SGDClassifier,77,0.0,0.0,0.23
7072,1416,PassiveAggressiveClassifier: C = 0.01,77,0.0,0.0,0.23
7073,1416,MultinomialNB TfidfVectorizer,77,0.0,0.0,0.23
7074,1416,LinearSVC: C = 0,77,1.0,0.012987012987012988,0.24
7075,1417,MultinomialNB CountVectorizer,80,3.0,0.0375,0.23
7076,1417,SGDClassifier,80,2.0,0.025,0.22
7077,1417,PassiveAggressiveClassifier: C = 0.01,80,1.0,0.0125,0.21
